Facility Name,Facility Address,Utility Type,Measure,Use,Cost,Month,Month_Num,Year
Remington St Parking Garage,209 E Mountain,Electric,KW,23.6,539.75,March,3,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,22.8,587.98,April,4,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,514.29,May,5,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,20,566.55,June,6,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,596.03,July,7,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,554.49,August,8,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,596.03,September,9,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,553.15,October,10,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,22,575.93,November,11,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,22,644.26,December,12,2007
Remington St Parking Garage,209 E Mountain,Electric,KW,23.6,656.45,January,1,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,20.8,573.43,February,2,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,20.8,538.03,March,3,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,19.2,572.06,April,4,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,554.37,May,5,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,599.28,June,6,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,21.6,542.12,July,7,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,597.92,August,8,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,20,550.29,September,9,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,561.17,October,10,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,21.6,611.54,November,11,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,23.6,621.06,December,12,2008
Remington St Parking Garage,209 E Mountain,Electric,KW,21.6,650.97,January,1,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,22.4,593.95,February,2,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,580.04,March,3,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,578.64,April,4,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,22,570.3,May,5,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,602.29,June,6,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,584.21,July,7,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,585.6,August,8,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,19.2,581.43,September,9,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,559.18,October,10,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,20.8,621.76,November,11,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,24.4,607.86,December,12,2009
Remington St Parking Garage,209 E Mountain,Electric,KW,22.4,757.22,January,1,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,22.4,659.43,February,2,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,22.8,659.43,March,3,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,605.8,April,4,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,22,615.27,May,5,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,631.04,June,6,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,629.46,July,7,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,22,643.65,August,8,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,605.8,September,9,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,615.27,October,10,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,22.4,623.15,November,11,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,22.8,635.77,December,12,2010
Remington St Parking Garage,209 E Mountain,Electric,KW,23.6,780.68,January,1,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,24,694.61,February,2,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,22.4,615.41,March,3,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,22,603.37,April,4,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,608.54,May,5,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,19.2,675.67,June,6,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,19.2,648.13,July,7,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,610.25,August,8,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,646.41,September,9,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,606.81,October,10,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,696.32,November,11,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,24,653.29,December,12,2011
Remington St Parking Garage,209 E Mountain,Electric,KW,21.6,821.12,January,1,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,24.4,929.87,February,2,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,22.4,706.64,March,3,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,689.46,April,4,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,20,678.01,May,5,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,20.4,966.67,June,6,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,20.8,883.23,July,7,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,20.8,956.24,August,8,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,18.8,700.91,September,9,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,20,803.94,October,10,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,21.2,772.46,November,11,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,24,924.15,December,12,2012
Remington St Parking Garage,209 E Mountain,Electric,KW,23.45,956.23,January,1,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,24.07,834.37,February,2,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,23.32,819.51,March,3,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,22.98,849.23,April,4,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,21.55,822.48,May,5,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,20.5,985.1,June,6,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,19.48,868.28,July,7,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,20.14,904.79,August,8,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,19.04,676.84,September,9,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,21.4,929.48,October,10,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,32.26,887.87,November,11,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,24.01,1010.03,December,12,2013
Remington St Parking Garage,209 E Mountain,Electric,KW,22.87,916.18,January,1,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,23.26,888.94,February,2,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,23.05,840.5,March,3,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,20.69,867.75,April,4,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,20.35,960.68,May,5,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,19.4,1038.94,June,6,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,19.69,912.23,July,7,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,20.81,770.87,August,8,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,20.54,819.31,September,9,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,21.91,786.01,October,10,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,23.89,849.58,November,11,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,23.54,1068.61,December,12,2014
Remington St Parking Garage,209 E Mountain,Electric,KW,25,1065.32,January,1,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,24.46,933.71,February,2,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,22.74,953.45,March,3,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,22.24,881.06,April,4,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,21.85,1061.76,May,5,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,19.27,909.62,June,6,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,18.98,917.43,July,7,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,19.1,795.52,August,8,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,19.12,765.9,September,9,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,20.15,825.13,October,10,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,23.41,943.58,November,11,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,25.4,1092.44,December,12,2015
Remington St Parking Garage,209 E Mountain,Electric,KW,24.16,1092.44,January,1,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,23.24,943.01,February,2,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,22.13,949.8,March,3,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,20.81,854.71,April,4,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,19.14,980.18,May,5,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,19.81,931.79,June,6,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,19.99,1020.5,July,7,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,19.1,841.12,August,8,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,18.97,807.16,September,9,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,19.88,871.69,October,10,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,21.79,898.86,November,11,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,24.7,1136.6,December,12,2016
Remington St Parking Garage,209 E Mountain,Electric,KW,24.1,1136.91,January,1,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,24.36,932.06,February,2,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,20.92,953.25,March,3,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,22.04,889.68,April,4,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,19.5,783.72,May,5,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,16.6,653.53,June,6,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,15.56,653.53,July,7,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,15.64,661.63,August,8,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,15.14,561.21,September,9,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,17.7,660.1,October,10,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,19.06,698.95,November,11,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,19.6,840.23,December,12,2017
Remington St Parking Garage,209 E Mountain,Electric,KW,19.24,856.76,January,1,2018
Remington St Parking Garage,209 E Mountain,Electric,KW,20.39,792.2,February,2,2018
Remington St Parking Garage,209 E Mountain,Electric,KW,17.32,727.63,March,3,2018
Remington St Parking Garage,209 E Mountain,Electric,KW,19.56,659.48,April,4,2018
Remington St Parking Garage,209 E Mountain,Electric,KW,15.49,609.26,May,5,2018
Remington St Parking Garage,209 E Mountain,Electric,KW,15.58,638.96,June,6,2018
Remington St Parking Garage,209 E Mountain,Electric,KWH,13728,648.54,January,1,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,10560,542.43,February,2,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,9696,513.49,March,3,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,10008,523.94,April,4,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,10640,545.11,May,5,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,8760,482.14,June,6,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,9920,520.99,July,7,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,10440,538.41,August,8,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,9440,504.91,September,9,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,10280,533.05,October,10,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,10200,530.37,November,11,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,12440,605.4,December,12,2005
Remington St Parking Garage,209 E Mountain,Electric,KWH,12520,608.08,January,1,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,11080,559.85,February,2,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,10280,533.05,March,3,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,9360,502.24,April,4,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,9920,520.99,May,5,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,9840,518.31,June,6,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,9600,510.27,July,7,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,9880,519.65,August,8,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,10200,530.37,September,9,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,9520,507.59,October,10,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,10960,555.83,November,11,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,15200,697.85,December,12,2006
Remington St Parking Garage,209 E Mountain,Electric,KWH,12800,617.46,January,1,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,12080,593.35,February,2,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,10480,539.75,March,3,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,11920,587.98,April,4,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,9720,514.29,May,5,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,11280,566.55,June,6,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,12160,596.03,July,7,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,10920,554.49,August,8,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,12160,596.03,September,9,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,10880,553.15,October,10,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,11560,575.93,November,11,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,13600,644.26,December,12,2007
Remington St Parking Garage,209 E Mountain,Electric,KWH,13600,656.45,January,1,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,11160,573.43,February,2,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,10120,538.03,March,3,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,11120,572.06,April,4,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,10600,554.37,May,5,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,11920,599.28,June,6,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,10240,542.12,July,7,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,11880,597.92,August,8,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,10480,550.29,September,9,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,10800,561.17,October,10,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,12280,611.54,November,11,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,12560,621.06,December,12,2008
Remington St Parking Garage,209 E Mountain,Electric,KWH,12960,650.97,January,1,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,11320,593.95,February,2,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,10920,580.04,March,3,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,10880,578.64,April,4,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,10640,570.3,May,5,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,11560,602.29,June,6,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,11040,584.21,July,7,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,11080,585.6,August,8,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,10960,581.43,September,9,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,10320,559.18,October,10,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,12120,621.76,November,11,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,11720,607.86,December,12,2009
Remington St Parking Garage,209 E Mountain,Electric,KWH,14080,757.22,January,1,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,11600,659.43,February,2,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,11600,659.43,March,3,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,10240,605.8,April,4,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,10480,615.27,May,5,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,10880,631.04,June,6,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,10840,629.46,July,7,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,11200,643.65,August,8,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,10240,605.8,September,9,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,10480,615.27,October,10,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,10680,623.15,November,11,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,11000,635.77,December,12,2010
Remington St Parking Garage,209 E Mountain,Electric,KWH,13880,780.68,January,1,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,11880,694.61,February,2,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,10040,615.41,March,3,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,9760,603.37,April,4,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,9880,608.54,May,5,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,11440,675.67,June,6,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,10800,648.13,July,7,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,9920,610.25,August,8,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,10760,646.41,September,9,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,9840,606.81,October,10,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,11920,696.32,November,11,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,10920,653.29,December,12,2011
Remington St Parking Garage,209 E Mountain,Electric,KWH,11280,821.12,January,1,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,12800,929.87,February,2,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,9680,706.64,March,3,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,9440,689.46,April,4,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,9280,678.01,May,5,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,10960,966.67,June,6,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,10000,883.23,July,7,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,10840,956.24,August,8,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,9600,700.91,September,9,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,11040,803.94,October,10,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,10600,772.46,November,11,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,12720,924.15,December,12,2012
Remington St Parking Garage,209 E Mountain,Electric,KWH,12680,956.23,January,1,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,11040,834.37,February,2,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,10840,819.51,March,3,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,11240,849.23,April,4,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,10880,822.48,May,5,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,10640,985.1,June,6,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,9360,868.28,July,7,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,9760,904.79,August,8,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,8920,676.84,September,9,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,12320,929.48,October,10,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,11760,887.87,November,11,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,13160,1010.03,December,12,2013
Remington St Parking Garage,209 E Mountain,Electric,KWH,11920,916.18,January,1,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,11560,888.94,February,2,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,10920,840.5,March,3,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,11280,867.75,April,4,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,10160,960.68,May,5,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,11000,1038.94,June,6,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,9640,912.23,July,7,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,10000,770.87,August,8,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,10640,819.31,September,9,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,10200,786.01,October,10,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,11040,849.58,November,11,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,12840,1068.61,December,12,2014
Remington St Parking Garage,209 E Mountain,Electric,KWH,12800,1065.32,January,1,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,11200,933.71,February,2,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,11440,953.45,March,3,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,10560,881.06,April,4,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,10760,1061.76,May,5,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,9200,909.62,June,6,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,9280,917.43,July,7,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,9520,795.52,August,8,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,9160,765.9,September,9,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,9880,825.13,October,10,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,11320,943.58,November,11,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,12720,1092.44,December,12,2015
Remington St Parking Garage,209 E Mountain,Electric,KWH,12720,1092.44,January,1,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,10960,943.01,February,2,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,11040,949.8,March,3,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,9920,854.71,April,4,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,9600,980.18,May,5,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,9120,931.79,June,6,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,10000,1020.5,July,7,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,9760,841.12,August,8,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,9360,807.16,September,9,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,10120,871.69,October,10,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,10440,898.86,November,11,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,13240,1136.6,December,12,2016
Remington St Parking Garage,209 E Mountain,Electric,KWH,12720,1136.91,January,1,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,10400,932.06,February,2,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,10640,953.25,March,3,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,9920,889.68,April,4,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,8720,783.72,May,5,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,6320,653.53,June,6,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,6320,653.53,July,7,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,6400,661.63,August,8,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,6200,561.21,September,9,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,7320,660.1,October,10,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,7760,698.95,November,11,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,9360,840.23,December,12,2017
Remington St Parking Garage,209 E Mountain,Electric,KWH,9400,856.76,January,1,2018
Remington St Parking Garage,209 E Mountain,Electric,KWH,8680,792.2,February,2,2018
Remington St Parking Garage,209 E Mountain,Electric,KWH,7960,727.63,March,3,2018
Remington St Parking Garage,209 E Mountain,Electric,KWH,7200,659.48,April,4,2018
Remington St Parking Garage,209 E Mountain,Electric,KWH,6640,609.26,May,5,2018
Remington St Parking Garage,209 E Mountain,Electric,KWH,6080,638.96,June,6,2018
Rickers,220 N Howes,Wastewater,CALC,,101.84,January,1,2005
Rickers,220 N Howes,Wastewater,CALC,,106.32,February,2,2005
Rickers,220 N Howes,Wastewater,CALC,,103.62,March,3,2005
Rickers,220 N Howes,Wastewater,CALC,,106.26,April,4,2005
Rickers,220 N Howes,Wastewater,CALC,,101.79,May,5,2005
Rickers,220 N Howes,Wastewater,CALC,,103.17,June,6,2005
Rickers,220 N Howes,Wastewater,CALC,,103.84,July,7,2005
Rickers,220 N Howes,Wastewater,CALC,,103.9,August,8,2005
Rickers,220 N Howes,Wastewater,CALC,,103.41,September,9,2005
Rickers,220 N Howes,Wastewater,CALC,,101.08,October,10,2005
Rickers,220 N Howes,Wastewater,CALC,,108.68,November,11,2005
Rickers,220 N Howes,Wastewater,CALC,,104.65,December,12,2005
Rickers,220 N Howes,Wastewater,CALC,,101.84,January,1,2006
Rickers,220 N Howes,Wastewater,CALC,,106.32,February,2,2006
Rickers,220 N Howes,Wastewater,CALC,,103.62,March,3,2006
Rickers,220 N Howes,Wastewater,CALC,,106.26,April,4,2006
Rickers,220 N Howes,Wastewater,CALC,,101.79,May,5,2006
Rickers,220 N Howes,Wastewater,CALC,,103.17,June,6,2006
Rickers,220 N Howes,Wastewater,CALC,,103.84,July,7,2006
Rickers,220 N Howes,Wastewater,CALC,,103.9,August,8,2006
Rickers,220 N Howes,Wastewater,CALC,,103.41,September,9,2006
Rickers,220 N Howes,Wastewater,CALC,,101.08,October,10,2006
Rickers,220 N Howes,Wastewater,CALC,,108.68,November,11,2006
Rickers,220 N Howes,Wastewater,CALC,,104.65,December,12,2006
Rickers,220 N Howes,Wastewater,CALC,,105.23,January,1,2007
Rickers,220 N Howes,Wastewater,CALC,,118.21,February,2,2007
Rickers,220 N Howes,Wastewater,CALC,,106.56,April,4,2007
Rickers,220 N Howes,Wastewater,CALC,,104.3,May,5,2007
Rickers,220 N Howes,Wastewater,CALC,,107.97,June,6,2007
Rickers,220 N Howes,Wastewater,CALC,,105.36,July,7,2007
Rickers,220 N Howes,Wastewater,CALC,,105.38,August,8,2007
Rickers,220 N Howes,Wastewater,CALC,,104.52,September,9,2007
Rickers,220 N Howes,Wastewater,CALC,,104.23,October,10,2007
Rickers,220 N Howes,Wastewater,CALC,,104.92,November,11,2007
Rickers,220 N Howes,Wastewater,CALC,,118.38,December,12,2007
Rickers,220 N Howes,Wastewater,CALC,,119.07,January,1,2008
Rickers,220 N Howes,Wastewater,CALC,,107.3,February,2,2008
Rickers,220 N Howes,Wastewater,CALC,,111,March,3,2008
Rickers,220 N Howes,Wastewater,CALC,,119.16,April,4,2008
Rickers,220 N Howes,Wastewater,CALC,,136.95,May,5,2008
Rickers,220 N Howes,Wastewater,CALC,,142.45,June,6,2008
Rickers,220 N Howes,Wastewater,CALC,,147.07,July,7,2008
Rickers,220 N Howes,Wastewater,CALC,,127.78,August,8,2008
Rickers,220 N Howes,Wastewater,CALC,,124.56,September,9,2008
Rickers,220 N Howes,Wastewater,CALC,,111.86,October,10,2008
Rickers,220 N Howes,Wastewater,CALC,,116.5,November,11,2008
Rickers,220 N Howes,Wastewater,CALC,,112.23,December,12,2008
Rickers,220 N Howes,Wastewater,CALC,,117.38,January,1,2009
Rickers,220 N Howes,Wastewater,CALC,,113.86,February,2,2009
Rickers,220 N Howes,Wastewater,CALC,,110.43,March,3,2009
Rickers,220 N Howes,Wastewater,CALC,,119.8,April,4,2009
